symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry
SONACOMS.NS,Sona BLW Precision Forgings Limited,300631883776,483.45,1009551264.6859324,Consumer Cyclical,Auto Parts
JUBLFOOD.NS,Jubilant Foodworks Limited,300132237312,456.35,1227527163.4252188,Consumer Cyclical,Restaurants
CRISIL.NS,CRISIL Limited,299497324544,4092.0,181028906.05786946,Financial Services,Financial Data & Stock Exchanges
ECLERX.NS,eClerx Services Limited,284401401856,1535.0,581865101.5705322,Technology,Information Technology Services
MEDANTA.NS,Global Health Limited,283287126016,1054.3,147832174.08475748,Healthcare,Medical Care Facilities
CHOLAHLDNG.NS,Cholamandalam Financial Holdings Limited,282640744448,1503.2,268991380.56127524,Financial Services,Credit Services
TVSHLTD.NS,TVS Holdings Limited,280464916480,13848.0,108897695.13333334,Consumer Cyclical,Auto Parts
BANDHANBNK.NS,Bandhan Bank Limited,279906287616,173.75,1714401872.4563878,Financial Services,Banks - Regional
KPRMILL.NS,K.P.R. Mill Limited,278950379520,814.4,850738270.0329651,Consumer Cyclical,Textile Manufacturing
GODREJIND.NS,Godrej Industries Limited,276853587968,822.0,99439569.66445923,Industrials,Conglomerates
SJVN.NS,SJVN Limited,276775469056,70.43,507696396.2204221,Utilities,Utilities - Renewable
ABSLAMC.NS,Aditya Birla Sun Life AMC Limited,274317475840,949.9,587352172.3070374,Financial Services,Asset Management
EMCURE.NS,Emcure Pharmaceuticals Limited,273653563392,1443.4,400061769.12198484,Healthcare,Drug Manufacturers - Specialty & Generic
LICHSGFIN.NS,LIC Housing Finance Limited,272336175104,495.1,856960003.5616933,Financial Services,Mortgage Finance
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,271929278464,462.1,201388761.71252745,Financial Services,Insurance - Life
KARURVYSYA.NS,Karur Vysya Bank Limited,267221811200,276.45,905894931.199646,Financial Services,Banks - Regional
TIMKEN.NS,Timken India Limited,264895692800,3515.0,191774523.81007487,Industrials,Tools & Accessories
ATHERENERG.NS,Ather Energy Limited,264871968768,692.7,1146921138.980774,Consumer Cyclical,Auto Manufacturers
HONAUT.NS,Honeywell Automation India Limited,264314847232,29875.0,140005155.83333334,Industrials,Electrical Equipment & Parts
FORCEMOT.NS,FORCE MOTORS LTD,264249933824,20055.0,3012830381.133333,Consumer Cyclical,Auto Manufacturers
GLAND.NS,Gland Pharma Limited,263939784704,1602.0,174475482.54333088,Healthcare,Drug Manufacturers - Specialty & Generic
TATAELXSI.NS,Tata Elxsi Limited,262892011520,4220.0,1345724465.856901,Technology,Software - Application
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,262037176320,13800.0,240664029.46666667,Consumer Cyclical,Auto Parts
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,261118214144,2279.1,2429097117.2466474,Industrials,Aerospace & Defense
GILLETTE.NS,Gillette India Limited,257830518784,7912.5,148174507.05488282,Consumer Defensive,Household & Personal Products
MSUMI.NS,Motherson Sumi Wiring India Limited,257175846912,38.78,224291884.45349312,Consumer Cyclical,Auto Parts
ACC.NS,ACC Limited,257061994496,1368.9,245639026.49453124,Basic Materials,Building Materials
ITI.NS,ITI Limited,253494050816,262.85,127578861.69291942,Technology,Communication Equipment
KIMS.NS,Krishna Institute of Medical Sciences Limited,252767780864,631.7,309525805.0113688,Healthcare,Medical Care Facilities
APOLLOTYRE.NS,Apollo Tyres Limited,252505407488,398.7,579970835.8832113,Consumer Cyclical,Auto Parts
ANANDRATHI.NS,Anand Rathi Wealth Limited,252241002496,3038.0,483038302.1442627,Financial Services,Asset Management
PTCIL.NS,PTC Industries Limited,250870317056,16733.0,263440967.03333333,Industrials,Metal Fabrication
METROBRAND.NS,Metro Brands Limited,250644381696,919.7,51875200.330639645,Consumer Cyclical,Apparel Retail
EXIDEIND.NS,Exide Industries Limited,249628917760,293.7,527909060.67696226,Consumer Cyclical,Auto Parts
SIGMAADV.NS,SIGMA ADVANCED SYSTEMS LIMITED,249418432512,141.5,21400665.193533324,Industrials,Aerospace & Defense
GUJGASLTD.NS,Gujarat Gas Limited,249231638528,362.05,594871767.0055338,Utilities,Utilities - Regulated Gas
HEXT.NS,Hexaware Technologies Limited,248278024192,407.45,989869024.6623311,Technology,Information Technology Services
IRB.NS,IRB Infrastructure Developers Limited,246210035712,40.77,309622880.327712,Industrials,Infrastructure Operations
CDSL.NS,Central Depository Services (India) Limited,244676296704,1170.7,2382194900.1843915,Financial Services,Capital Markets
PWL.NS,Physicswallah Limited,241501028352,84.45,1225891156.9998562,Consumer Defensive,Education & Training Services
KAYNES.NS,Kaynes Technology India Limited,234464182272,3494.4,6741354591.436068,Technology,Electronic Components
AMBER.NS,Amber Enterprises India Limited,225983299584,6421.5,2820101738.2166667,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
RAMCOCEM.NS,The Ramco Cements Limited,225848262656,955.8,229468197.1033305,Basic Materials,Building Materials
IKS.NS,Inventurus Knowledge Solutions Limited,224901513216,1342.6,379406133.9355794,Healthcare,Health Information Services
LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,224429047808,1344.1,338063892.7316732,Healthcare,Diagnostics & Research
AWL.NS,AWL Agri Business Limited,224402456576,173.1,581684209.0411159,Consumer Defensive,Packaged Foods
NBCC.NS,NBCC (India) Limited,220860006400,81.8,917487024.9221268,Industrials,Engineering & Construction
SUNTV.NS,Sun TV Network Limited,219051917312,557.2,198627272.28429362,Communication Services,Broadcasting
NIACL.NS,The New India Assurance Company Limited,217799966720,132.05,68106725.30050404,Financial Services,Insurance - Diversified
PFIZER.NS,Pfizer Limited,217736331264,4759.5,255284838.38746744,Healthcare,Drug Manufacturers - General
TATATECH.NS,Tata Technologies Limited,217604915200,536.0,536911362.1590861,Technology,Information Technology Services
HSCL.NS,Himadri Speciality Chemical Limited,216489066496,426.1,689908476.2627299,Basic Materials,Specialty Chemicals
IGL.NS,Indraprastha Gas Limited,215757668352,153.95,493728244.64973956,Utilities,Utilities - Regulated Gas
MANAPPURAM.NS,Manappuram Finance Limited,215248355328,254.3,1434903420.815976,Financial Services,Credit Services
WELCORP.NS,Welspun Corp Limited,211279593472,801.2,380112638.275472,Basic Materials,Steel
HATSUN.NS,Hatsun Agro Product Limited,211232178176,948.3,20008011.04546305,Consumer Defensive,Packaged Foods
KIRLOSENG.NS,Kirloskar Oil Engines Limited,210916900864,1451.0,827778000.2011312,Industrials,Specialty Industrial Machinery
AEGISVOPAK.NS,Aegis Vopak Terminals Limited,210407587840,189.9,238887548.70210063,Energy,Oil & Gas Equipment & Services
SHYAMMETL.NS,Shyam Metalics and Energy Limited,209881595904,754.35,116550725.94507447,Basic Materials,Steel
AEGISLOG.NS,Aegis Logistics Limited,209687412736,597.4,517809610.68047076,Energy,Oil & Gas Refining & Marketing
NUVAMA.NS,Nuvama Wealth Management Limited,209584013312,1150.7,451491219.04602456,Financial Services,Asset Management
ASAHIINDIA.NS,Asahi India Glass Limited,208594173952,818.25,63738484.929541014,Consumer Cyclical,Auto Parts
CESC.NS,CESC Limited,208021766144,156.93,365041690.66605073,Utilities,Utilities - Regulated Electric
ASTRAZEN.NS,AstraZeneca Pharma India Limited,207912501248,8316.5,56182472.93333333,Healthcare,Drug Manufacturers - Specialty & Generic
SAILIFE.NS,Sai Life Sciences Limited,204165644288,964.25,756468014.9177796,Healthcare,Diagnostics & Research
BAYERCROP.NS,Bayer Cropscience Limited,202233315328,4497.2,99322619.56897786,Basic Materials,Agricultural Inputs
PFOCUS.NS,Prime Focus Limited,201524756480,259.7,1631275563.6677237,Communication Services,Entertainment
GESHIP.NS,The Great Eastern Shipping Company Limited,201501589504,1411.4,756138102.2809082,Industrials,Marine Shipping
WOCKPHARMA.NS,Wockhardt Limited,200434106368,1233.5,616785505.9925212,Healthcare,Drug Manufacturers - Specialty & Generic
PNBHOUSING.NS,PNB Housing Finance Limited,198012551168,760.1,772808394.4072632,Financial Services,Mortgage Finance
IIFL.NS,IIFL Finance Limited,197497126912,464.45,691477995.2807139,Financial Services,Credit Services
EIHOTEL.NS,EIH Limited,196895916032,314.85,603471860.7730978,Consumer Cyclical,Lodging
AADHARHFC.NS,Aadhar Housing Finance Limited,196892180480,453.05,232917973.87886658,Financial Services,Mortgage Finance
ANGELONE.NS,Angel One Limited,194855976960,214.35,2128418863.9455974,Financial Services,Capital Markets
DEEPAKNTR.NS,Deepak Nitrite Limited,193950908416,1422.0,162217012.5169637,Basic Materials,Chemicals
SUMICHEM.NS,Sumitomo Chemical India Limited,188252815360,377.15,111429364.39190166,Basic Materials,Agricultural Inputs
CPPLUS.NS,Aditya Infotech Limited,187746598912,1593.8,456757737.3501709,Industrials,Building Products & Equipment
AFFLE.NS,Affle 3i Limited,186055393280,1323.0,370618831.6435547,Communication Services,Advertising Agencies
ATUL.NS,Atul Limited,185232801792,6291.5,170456133.51666668,Basic Materials,Specialty Chemicals
PPLPHARMA.NS,Piramal Pharma Limited,184666505216,139.47,413734038.7685226,Healthcare,Drug Manufacturers - Specialty & Generic
KPIL.NS,Kalpataru Projects International Limited,184570970112,1080.8,203598928.34762776,Industrials,Engineering & Construction
CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,183952015360,1148.9,335106953.7477214,Financial Services,Credit Services
HBLENGINE.NS,HBL Engineering Limited,183627792384,662.45,974562945.9773824,Industrials,Electrical Equipment & Parts
CASTROLIND.NS,Castrol India Limited,183482204160,185.5,315679602.98329467,Energy,Oil & Gas Refining & Marketing
PINELABS.NS,Pine Labs Limited,183046733824,159.41,259782672.16484782,Technology,Software - Infrastructure
SARDAEN.NS,Sarda Energy & Minerals Limited,182833020928,518.85,349744135.9256877,Basic Materials,Steel
REDINGTON.NS,Redington Limited,182544318464,233.5,2211154424.1051207,Technology,Information Technology Services
RBLBANK.NS,RBL Bank Limited,180921221120,292.7,1609925512.4222605,Financial Services,Banks - Regional
KIOCL.NS,KIOCL Limited,180562853888,297.1,60727709.59199015,Basic Materials,Steel
EMAMILTD.NS,Emami Limited,180335198208,413.1,311567737.1575348,Consumer Defensive,Household & Personal Products
ERIS.NS,Eris Lifesciences Limited,179724582912,1319.4,91430965.29353434,Healthcare,Drug Manufacturers - Specialty & Generic
NETWEB.NS,Netweb Technologies India Limited,178918703104,3139.4,9572811556.245264,Technology,Computer Hardware
SAGILITY.NS,SAGILITY LIMITED,178358616064,38.1,1371674232.8054423,Healthcare,Health Information Services
KPITTECH.NS,KPIT Technologies Limited,178176442368,654.3,1522649032.5644612,Technology,Software - Infrastructure
DATAPATTNS.NS,Data Patterns (India) Limited,177592336384,3172.2,3365633459.620101,Industrials,Aerospace & Defense
NATCOPHARM.NS,Natco Pharma Limited,171780816896,958.55,2100590542.8037415,Healthcare,Drug Manufacturers - Specialty & Generic
JSWHL.NS,JSW Holdings Limited,170940628992,15379.0,28365649.2,Industrials,Conglomerates
SUNDRMFAST.NS,Sundram Fasteners Limited,169689153536,807.55,150380204.414211,Consumer Cyclical,Auto Parts
ACUTAAS.NS,Acutaas Chemicals Limited,169407725568,2069.2,779631487.9278158,Basic Materials,Specialty Chemicals
CUB.NS,City Union Bank Limited,169340452864,227.9,508293199.9554789,Financial Services,Banks - Regional
SYNGENE.NS,Syngene International Limited,168692858880,419.7,620982374.8539988,Healthcare,Diagnostics & Research
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,168027455488,528.15,1790652095.021285,Energy,Thermal Coal
TATACHEM.NS,Tata Chemicals Limited,167718780928,658.35,313062659.26821494,Basic Materials,Chemicals
ONESOURCE.NS,Onesource Specialty Pharma Limited,166761316352,1449.1,370699940.0171143,Healthcare,Biotechnology
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,165998772224,2368.0,315011732.8652262,Basic Materials,Steel
CIEINDIA.NS,CIE Automotive India Limited,164724391936,433.55,243912626.33988953,Consumer Cyclical,Auto Parts
PSB.NS,Punjab & Sind Bank,164073734144,23.09,62819653.66269023,Financial Services,Banks - Regional
INDIACEM.NS,The India Cements Limited,163579035648,351.3,126373758.56933288,Basic Materials,Building Materials
CGCL.NS,Capri Global Capital Limited,163267919872,169.69,247940009.21040598,Financial Services,Credit Services
CHAMBLFERT.NS,Chambal Fertilizers & Chemicals Limited,163265806336,407.5,394119375.3533386,Basic Materials,Agricultural Inputs
URBANCO.NS,Urban Company Limited,162843066368,111.37,344038171.47305655,Technology,Software - Application
GPIL.NS,Godawari Power And Ispat limited,161745338368,249.35,488398787.16211545,Basic Materials,Steel
JYOTICNC.NS,Jyoti CNC Automation Limited,161470398464,710.0,354246278.9027425,Industrials,Specialty Industrial Machinery
AVANTIFEED.NS,Avanti Feeds Limited,161010712576,1181.2,3147496710.3276324,Consumer Defensive,Packaged Foods
CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,159281790976,243.7,780701568.0731053,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
CHALET.NS,Chalet Hotels Limited,158906826752,725.15,103791671.63969727,Consumer Cyclical,Lodging
ANANTRAJ.NS,Anant Raj Limited,158468653056,440.1,1801885752.986387,Real Estate,Real Estate - Development
CAMS.NS,Computer Age Management Services Limited,158060068864,637.25,875284984.3710511,Technology,Information Technology Services
BELRISE.NS,Belrise Industries Limited,157588701184,177.09,1044920558.7999715,Consumer Cyclical,Auto Parts
BRIGADE.NS,Brigade Enterprises Limited,156906717184,641.5,238612131.18502605,Real Estate,Real Estate - Development
NEULANDLAB.NS,Neuland Laboratories Limited,156669116416,12199.0,628127071.4666667,Healthcare,Drug Manufacturers - Specialty & Generic
CRAFTSMAN.NS,Craftsman Automation Limited,156516483072,6561.0,327958889.05,Consumer Cyclical,Auto Parts
GRINDWELL.NS,Grindwell Norton Limited,156447358976,1413.0,83867458.16872558,Industrials,Building Products & Equipment
DCMSHRIRAM.NS,DCM Shriram Limited,155515781120,1003.0,47603863.37246501,Industrials,Conglomerates
KFINTECH.NS,Kfin Technologies Limited,154633306112,896.05,841618570.7543681,Technology,Software - Application
NAVA.NS,NAVA LIMITED,154490404864,545.9,157069036.3690328,Industrials,Conglomerates
JSWCEMENT.NS,JSW Cement Limited,154417987584,115.36,473088610.31573206,Basic Materials,Building Materials
RRKABEL.NS,R R Kabel Limited,153534676992,1356.0,400777356.6935913,Industrials,Electrical Equipment & Parts
VTL.NS,Vardhman Textiles Limited,153339166720,530.15,375928472.81987405,Consumer Cyclical,Textile Manufacturing
TRAVELFOOD.NS,Travel Food Services Limited,152958894080,1161.6,52333537.334033206,Consumer Cyclical,Restaurants
ACMESOLAR.NS,Acme Solar Holdings Limited,151917117440,250.7,268373752.43191427,Utilities,Utilities - Renewable
FSL.NS,Firstsource Solutions Limited,151813996544,219.64,418674154.8552007,Technology,Information Technology Services
AARTIIND.NS,Aarti Industries Limited,151612506112,417.5,683503493.7288727,Basic Materials,Specialty Chemicals
BIKAJI.NS,Bikaji Foods International Limited,151408115712,604.2,80336235.35056967,Consumer Defensive,Packaged Foods
IFCI.NS,IFCI Limited,149436792832,55.38,2032981833.581238,Financial Services,Credit Services
GSPL.NS,Gujarat State Petronet Limited,149085093888,264.15,201507163.42780355,Utilities,Utilities - Regulated Gas
BASF.NS,BASF India Limited,148993507328,3442.1,78162177.66673177,Basic Materials,Specialty Chemicals
VENTIVE.NS,Ventive Hospitality Limited,148882784256,637.5,69038661.18909302,Consumer Cyclical,Lodging
KANSAINER.NS,Kansai Nerolac Paints Limited,147151503360,182.0,141480244.22820333,Basic Materials,Specialty Chemicals
ELGIEQUIP.NS,Elgi Equipments Limited,146669355008,464.45,399320840.41067,Industrials,Specialty Industrial Machinery
LMW.NS,LMW Limited,146570756096,13720.0,59166499.56666667,Industrials,Specialty Industrial Machinery
CENTURYPLY.NS,Century Plyboards (India) Limited,145967661056,657.0,76089499.76657715,Basic Materials,Lumber & Wood Production
JAINREC.NS,Jain Resource Recycling Limited,144867016704,419.8,550675990.3777578,Basic Materials,Other Industrial Metals & Mining
CARBORUNIV.NS,Carborundum Universal Limited,143353151488,752.65,151123834.45638427,Industrials,Conglomerates
VINATIORGA.NS,Vinati Organics Limited,142747123712,1376.0,44995513.80182698,Basic Materials,Specialty Chemicals
TRITURBINE.NS,Triveni Turbine Limited,142733524992,449.0,271720892.19591063,Industrials,Specialty Industrial Machinery
KAJARIACER.NS,Kajaria Ceramics Limited,142373502976,893.9,263122882.1362264,Industrials,Building Products & Equipment
MAHSCOOTER.NS,Maharashtra Scooters Limited,141887111168,12401.0,47341208.1,Financial Services,Asset Management
KEC.NS,KEC International Limited,141778108416,532.6,453616902.8382955,Industrials,Engineering & Construction
EMMVEE.NS,Emmvee Photovoltaic Power Limited,141646872576,204.59,326777785.2674286,Technology,Solar
VGUARD.NS,V-Guard Industries Limited,140721143808,322.5,47580927.64697876,Industrials,Electrical Equipment & Parts
THELEELA.NS,Leela Palaces Hotels & Resorts Limited,139995152384,419.2,79741045.76133932,Consumer Cyclical,Lodging
ANURAS.NS,Anupam Rasayan India Limited,139710840832,1225.6,379061039.89335126,Basic Materials,Specialty Chemicals
PGEL.NS,PG Electroplast Limited,139512135680,490.25,1870395783.4055154,Technology,Electronic Components
ARE&M.NS,Amara Raja Energy & Mobility Limited,139325079552,761.15,269898590.76029867,Industrials,Electrical Equipment & Parts
SYRMA.NS,Syrma SGS Technology Limited,139159814144,722.15,960999212.3005432,Technology,Electronic Components
CCL.NS,CCL Products (India) Limited,139125358592,1044.5,394561696.2106181,Consumer Defensive,Packaged Foods
GRANULES.NS,Granules India Limited,139038851072,561.1,378633888.3238993,Healthcare,Drug Manufacturers - Specialty & Generic
CHOICEIN.NS,Choice International Limited,138919641088,622.95,442042375.56562096,Financial Services,Capital Markets
EIDPARRY.NS,EID Parry India Limited,138051403776,775.6,201603267.3181539,Basic Materials,Agricultural Inputs
INOXWIND.NS,Inox Wind Limited,137593815040,79.57,1071812001.2631365,Industrials,Specialty Industrial Machinery
CEATLTD.NS,CEAT Limited,136439062528,3382.1,520152487.99737144,Consumer Cyclical,Auto Parts
DEVYANI.NS,Devyani International Limited,135635705856,110.01,713721648.9864029,Consumer Cyclical,Restaurants
SOBHA.NS,Sobha Limited,135574519808,1268.1,144315137.80384523,Real Estate,Real Estate - Development
AGARWALEYE.NS,Dr. Agarwal's Health Care Limited,134801596416,425.5,52207531.77996114,Healthcare,Medical Instruments & Supplies
AETHER.NS,Aether Industries Limited,134206758912,1011.55,274017270.33560586,Basic Materials,Specialty Chemicals
APLLTD.NS,Alembic Pharmaceuticals Limited,133838970880,679.25,43864644.587874345,Healthcare,Drug Manufacturers - Specialty & Generic
CANHLIFE.NS,Canara HSBC Life Insurance Company Limited,132838498304,139.83,170592239.07382557,Financial Services,Insurance - Life
J&KBANK.NS,The Jammu & Kashmir Bank Limited,132824629248,120.62,862357246.2202485,Financial Services,Banks - Regional
FRACTAL.NS,Fractal Analytics Limited,132671086592,771.5,1197895015.2324798,Technology,Software - Infrastructure
ZYDUSWELL.NS,Zydus Wellness Limited,131839287296,412.7,777296620.7582285,Consumer Defensive,Packaged Foods
NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,131354296320,71.11,111177617.53720906,Financial Services,Insurance - Life
TEGA.NS,Tega Industries Limited,131240574976,1746.9,160348366.8468587,Industrials,Specialty Industrial Machinery
LTFOODS.NS,LT Foods Limited,130825240576,376.55,1993761602.3876739,Consumer Defensive,Packaged Foods
JUBLPHARMA.NS,Jubilant Pharmova Limited,130791825408,825.25,140175661.28898722,Healthcare,Drug Manufacturers - Specialty & Generic
CHENNPETRO.NS,Chennai Petroleum Corporation Limited,130526478336,875.7,1618350765.7021282,Energy,Oil & Gas Refining & Marketing
IGIL.NS,International Gemmological Institute (India) Limited,130252922880,301.4,279731998.1870087,Basic Materials,Other Precious Metals & Mining
AKZOINDIA.NS,Akzo Nobel India Limited,129785331712,2849.9,103183422.17827962,Basic Materials,Specialty Chemicals
FINEORG.NS,Fine Organic Industries Limited,129734623232,4231.4,106015937.28361003,Basic Materials,Specialty Chemicals
GALLANTT.NS,Gallantt Ispat Limited,129700569088,537.55,73946672.43545939,Basic Materials,Steel
FINCABLES.NS,Finolex Cables Limited,129623736320,847.55,604258159.3575745,Industrials,Electrical Equipment & Parts
KSB.NS,Ksb Limited,129084891136,741.7,596667764.3015076,Industrials,Specialty Industrial Machinery
POLYMED.NS,Poly Medicure Limited,127782977536,1259.2,416216208.9840373,Healthcare,Medical Instruments & Supplies
SHRIPISTON.NS,Shriram Pistons & Rings Limited,126132264960,2863.4,255249125.20414224,Consumer Cyclical,Auto Parts
ZENSARTECH.NS,Zensar Technologies Limited,125678870528,554.25,327426406.0543905,Technology,Information Technology Services
BEML.NS,BEML Limited,125405274112,1505.3,481032490.49467367,Industrials,Conglomerates
RUBICON.NS,Rubicon Research Limited,125325557760,760.7,172491119.55102336,Healthcare,Drug Manufacturers - General
TECHNOE.NS,Techno Electric & Engineering Company Limited,125080190976,1075.5,293697188.4369527,Industrials,Engineering & Construction
ABDL.NS,Allied Blenders and Distillers Limited,125072392192,447.15,165776277.2188446,Consumer Defensive,Beverages - Wineries & Distilleries
CAPLIPOINT.NS,Caplin Point Laboratories Limited,124838961152,1639.6,118297903.80883789,Healthcare,Drug Manufacturers - Specialty & Generic
ABREL.NS,Aditya Birla Real Estate Limited,124754952192,1128.4,297209294.29403484,Real Estate,Real Estate Services
DOMS.NS,DOMS Industries Limited,124710363136,2054.5,604556495.4030762,Industrials,Business Equipment & Supplies
INDIAMART.NS,Indiamart Intermesh Limited,124698845184,2075.9,253933399.08372396,Communication Services,Internet Content & Information
SPLPETRO.NS,Supreme Petrochem Limited,123834621952,658.55,64674808.60137329,Basic Materials,Specialty Chemicals
USHAMART.NS,Usha Martin Limited,123294490624,404.35,294285240.80212504,Basic Materials,Steel
CONCORDBIO.NS,Concord Biotech Limited,123248353280,1178.1,995534324.8870239,Healthcare,Biotechnology
BLUEDART.NS,Blue Dart Express Limited,122531053568,5164.0,62763633.583333336,Industrials,Integrated Freight & Logistics
SANSERA.NS,Sansera Engineering Limited,121611599872,1954.0,617411379.2465291,Consumer Cyclical,Auto Parts
TBOTEK.NS,TBO Tek Limited,121313828864,1138.7,163737842.52217203,Consumer Cyclical,Travel Services
ZENTEC.NS,Zen Technologies Limited,120606425088,1340.6,684289003.7074381,Industrials,Aerospace & Defense
TDPOWERSYS.NS,TD Power Systems Limited,120519745536,771.5,966110070.3581197,Industrials,Specialty Industrial Machinery
GABRIEL.NS,Gabriel India Limited,119992958976,835.35,330274155.6331299,Consumer Cyclical,Auto Parts
JINDALSAW.NS,Jindal Saw Limited,119880916992,188.08,1817369331.5744772,Basic Materials,Steel
IRCON.NS,Ircon International Limited,118994042880,126.4,671812401.1577377,Industrials,Engineering & Construction
GRAPHITE.NS,Graphite India Limited,118784204800,607.6,1076801887.9830017,Industrials,Electrical Equipment & Parts
ABLBL.NS,Aditya Birla Lifestyle Brands Limited,118676996096,97.55,268973676.67563426,Consumer Cyclical,Apparel Retail
KIRLOSBROS.NS,Kirloskar Brothers Limited,118539902976,1492.5,355090980.399821,Industrials,Specialty Industrial Machinery
DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,117589254144,930.55,286437429.9320414,Basic Materials,Chemicals
JKTYRE.NS,JK Tyre & Industries Limited,117282938880,406.5,1087699110.629548,Consumer Cyclical,Auto Parts
HAPPYFORGE.NS,Happy Forgings Limited,116674207744,1236.9,100145480.00116374,Industrials,Metal Fabrication
INGERRAND.NS,Ingersoll Rand (India) Limited,115105726464,3629.0,73756829.22455241,Industrials,Specialty Industrial Machinery
ALIVUS.NS,Alivus Life Sciences Limited,114689589248,931.95,52704360.31645305,Healthcare,Drug Manufacturers - Specialty & Generic
TRIDENT.NS,Trident Limited,114621702144,22.47,287934511.3997562,Consumer Cyclical,Textile Manufacturing
COHANCE.NS,Cohance Lifesciences Limited,114611707904,299.3,455338707.4865865,Healthcare,Drug Manufacturers - Specialty & Generic
JBMA.NS,JBM Auto Limited,114508840960,484.0,229982370.11033732,Consumer Cyclical,Auto Parts
RAINBOW.NS,Rainbow Childrens Medicare Limited,114474123264,1127.6,147878576.21367186,Healthcare,Medical Care Facilities
SAMMAANCAP.NS,Sammaan Capital Limited,113152983040,138.69,1217165380.2374873,Financial Services,Mortgage Finance
PARADEEP.NS,Paradeep Phosphates Limited,112984113152,108.83,682647120.3423429,Basic Materials,Agricultural Inputs
MINDACORP.NS,Minda Corporation Limited,112067100672,476.15,138150978.3465749,Consumer Cyclical,Auto Parts
JMFINANCIL.NS,JM Financial Limited,111397289984,116.48,492182640.63150305,Financial Services,Capital Markets
SIGNATURE.NS,Signatureglobal (India) Limited,110560829440,786.85,474592731.882727,Real Estate,Real Estate - Development
PRIVISCL.NS,Privi Speciality Chemicals Limited,110399012864,2826.2,296928790.22865397,Basic Materials,Specialty Chemicals
GODREJAGRO.NS,Godrej Agrovet Limited,110387601408,573.45,299513705.5493754,Consumer Defensive,Packaged Foods
FINPIPE.NS,Finolex Industries Limited,110121713664,178.1,149526637.80944723,Industrials,Building Products & Equipment
JWL.NS,Jupiter Wagons Limited,109941039104,257.25,1555231556.9960601,Industrials,Railroads
SCI.NS,Shipping Corporation Of India Limited,109881982976,235.9,2277355886.457907,Industrials,Marine Shipping
HFCL.NS,HFCL Limited,109561413632,71.6,1437953912.8553336,Technology,Communication Equipment
APTUS.NS,Aptus Value Housing Finance India Limited,109487390720,218.65,377744465.8026978,Financial Services,Mortgage Finance
SKFINDUS.NS,SKF India (Industrial) Limited,108486664192,2194.4,65422449.00646973,Industrials,Tools & Accessories
TI.NS,Tilaknagar Industries Limited,108273180672,438.05,235065987.81295574,Consumer Defensive,Beverages - Wineries & Distilleries
THANGAMAYL.NS,Thangamayil Jewellery Limited,107108638720,3446.0,396878568.10797524,Consumer Cyclical,Luxury Goods
IEX.NS,Indian Energy Exchange Limited,106698252288,119.98,837456446.1868266,Financial Services,Capital Markets
WELSPUNLIV.NS,Welspun Living Limited,106661339136,111.5,655303768.7331047,Consumer Cyclical,Textile Manufacturing
CANFINHOME.NS,Can Fin Homes Limited,106119069696,796.75,151074219.04423624,Financial Services,Mortgage Finance
ENGINERSIN.NS,Engineers India Limited,105562349568,187.67,3537963019.108696,Industrials,Engineering & Construction
BBTC.NS,The Bombay Burmah Trading Corporation Limited,105474187264,1511.7,67476097.96884766,Consumer Defensive,Packaged Foods
SWANCORP.NS,SWAN CORP LIMITED,105443450880,335.0,336799562.4979818,Industrials,Conglomerates
NSLNISP.NS,NMDC Steel Limited,105173901312,35.88,154500077.39344585,Basic Materials,Steel
WHIRLPOOL.NS,Whirlpool of India Limited,104944082944,826.85,351019698.5543823,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
FIRSTCRY.NS,Brainbees Solutions Limited,104896880640,216.21,884548604.1506475,Consumer Cyclical,Internet Retail
HOMEFIRST.NS,Home First Finance Company India Limited,104329420800,1000.8,607746052.7781596,Financial Services,Mortgage Finance
GRAVITA.NS,Gravita India Limited,104120369152,1429.5,245657990.31530353,Industrials,Metal Fabrication
INDGN.NS,Indegene Limited,103889084416,432.3,203752234.05860493,Healthcare,Health Information Services
NUVOCO.NS,Nuvoco Vistas Corporation Limited,103132061696,288.55,107220222.67201844,Basic Materials,Building Materials
INOXINDIA.NS,INOX India Limited,102789668864,1132.5,65112007.26790365,Industrials,Specialty Industrial Machinery
FIVESTAR.NS,Five-Star Business Finance Limited,102706012160,348.55,582912174.7844117,Financial Services,Credit Services
CUPID.NS,Cupid Limited,102330048512,76.0,2004114458.4898465,Consumer Defensive,Household & Personal Products
MTARTECH.NS,Mtar Technologies Limited,102034505728,3315.0,1786123666.2686605,Industrials,Specialty Industrial Machinery
