symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,fund_profitability,fund_growth,fund_valuation,fund_financial_health,fund_dividend,fundamental_score,fund_data_coverage,roe,pe_ratio,debt_to_equity,operating_margin
ASTRAL.NS,Astral Limited,435025248256,1619.3,1253663377.095874,Industrials,Building Products & Equipment,PASS,,50.0,35.0,10.0,90.0,75.0,48.750000000000014,1.0,,86.59358,6.769,0.10633001
SONATSOFTW.NS,Sonata Software Limited,66068811776,238.1,269545736.57443696,Technology,Information Technology Services,PASS,,36.666666666666664,45.0,36.666666666666664,70.0,70.0,48.750000000000014,1.0,,14.984267,41.695,0.05637
MMP.NS,MMP Industries Limited,5571300864,219.32,4758832.85824941,Basic Materials,Aluminum,PASS,,30.0,65.0,32.5,55.0,75.0,48.75000000000001,1.0,,23.917122,53.99,0.07273
MONTECARLO.NS,Monte Carlo Fashions Limited,10262371328,495.0,13177642.036774699,Consumer Cyclical,Apparel Manufacturing,PASS,,63.33333333333333,37.5,47.5,35.0,70.0,48.708333333333336,1.0,,10.608659,89.066,0.24431999
DABUR.NS,Dabur India Limited,798604001280,450.25,730432301.8175517,Consumer Defensive,Household & Personal Products,PASS,,56.66666666666667,40.0,12.5,80.0,60.0,48.66666666666667,1.0,,43.334934,11.464,0.17336
IOC.NS,Indian Oil Corporation Limited,2120303902720,150.15,3439788833.8018723,Energy,Oil & Gas Refining & Marketing,PASS,,36.666666666666664,50.0,62.5,35.0,75.0,48.66666666666667,1.0,,5.7861266,72.631,0.08914
PROTEAN.NS,Protean eGov Technologies Limited,21309569024,524.65,205695140.53188884,Technology,Information Technology Services,PASS,,43.33333333333333,32.5,23.333333333333336,90.0,70.0,48.62500000000001,1.0,,23.60674,6.583,0.08966
TIIL.NS,Technocraft Industries (India) Limited,45220896768,1994.5,52080972.79777425,Industrials,Tools & Accessories,PASS,,50.0,42.5,42.5,55.0,60.0,48.62500000000001,1.0,,16.445415,43.315,0.091809995
ETHOSLTD.NS,Ethos Limited,51877814272,1938.8,73148144.95972086,Consumer Cyclical,Luxury Goods,PASS,,36.666666666666664,72.5,16.666666666666668,65.0,50.0,48.62500000000001,1.0,,99.93815,19.497,0.07809
HMAAGRO.NS,HMA Agro Industries Limited,12308150272,24.57,7118244.4886732735,Consumer Defensive,Packaged Foods,PASS,,16.666666666666668,67.5,62.5,45.0,60.0,48.54166666666667,1.0,,7.2477875,70.83,0.027409999
EXIDEIND.NS,Exide Industries Limited,249628917760,293.7,527909060.67696226,Consumer Cyclical,Auto Parts,PASS,,36.666666666666664,37.5,32.5,80.0,75.0,48.54166666666667,1.0,,30.174719,11.151,0.0721
IMPAL.NS,India Motor Parts and Accessories Limited,12480000000,1000.0,2334653.661663818,Consumer Cyclical,Auto Parts,PASS,,43.33333333333333,50.0,42.5,,70.0,48.541666666666664,0.8,,14.336918,,0.075279996
RELTD.NS,Ravindra Energy Limited,23748083712,132.96,10915034.703699239,Technology,Solar,PASS,,70.0,50.0,32.5,35.0,50.0,48.50000000000001,1.0,,29.22198,106.093,0.22472
LAXMIDENTL.NS,Laxmi Dental Limited,9608483840,174.82,72681128.57618307,Healthcare,Medical Instruments & Supplies,PASS,,43.33333333333333,62.5,10.0,75.0,50.0,48.45833333333334,1.0,,41.52494,3.883,0.04232
GALLANTT.NS,Gallantt Ispat Limited,129700569088,537.55,73946672.43545939,Basic Materials,Steel,PASS,,50.0,42.5,16.666666666666668,80.0,60.0,48.45833333333334,1.0,,27.14899,21.152,0.11293
HIRECT.NS,Hind Rectifiers Limited,24124348416,1403.9,102369305.81705323,Industrials,Electrical Equipment & Parts,PASS,,36.666666666666664,95.0,12.5,35.0,60.0,48.41666666666667,1.0,,47.816757,109.187,0.07604
VISHNU.NS,Vishnu Chemicals Limited,33102288896,491.75,33098576.217836507,Basic Materials,Specialty Chemicals,PASS,,56.66666666666667,45.0,30.0,55.0,60.0,48.41666666666667,1.0,,23.952751,41.813,0.123780005
ZUARI.NS,Zuari Agro Chemicals Limited,8414558208,200.04,55861353.76925812,Basic Materials,Agricultural Inputs,PASS,,43.33333333333333,30.0,70.0,55.0,50.0,48.33333333333334,1.0,,0.872128,23.991,0.01469
LLOYDSENT.NS,Lloyds Enterprises Limited,72205901824,47.3,195784390.93956134,Basic Materials,Steel,PASS,,50.0,43.33333333333333,30.0,65.0,60.0,48.333333333333336,1.0,,20.745613,15.954,0.060229998
BIRLACORPN.NS,Birla Corporation Limited,59846610944,776.7,98912562.03447673,Basic Materials,Building Materials,PASS,,43.33333333333333,40.0,62.5,45.0,60.0,48.333333333333336,1.0,,11.516904,44.718,0.07414
PARKHOSPS.NS,Park Medi World Limited,82840018944,191.79,263128912.70466104,Healthcare,Medical Care Facilities,PASS,,76.66666666666667,42.5,12.5,55.0,50.0,48.29166666666667,1.0,,31.805967,58.033,0.20516
ACMESOLAR.NS,Acme Solar Holdings Limited,151917117440,250.7,268373752.43191427,Utilities,Utilities - Renewable,PASS,,90.0,52.5,23.333333333333336,10.0,60.0,48.29166666666667,1.0,,31.220425,271.784,0.65278
TITAGARH.NS,TITAGARH RAIL SYSTEMS LIMITED,83329392640,618.75,351871921.2648641,Industrials,Railroads,PASS,,36.666666666666664,55.0,16.666666666666668,80.0,60.0,48.250000000000014,1.0,,45.86731,25.09,0.09556
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,402411126784,668.85,535699536.9826945,Financial Services,Capital Markets,PASS,,70.0,55.0,30.0,25.0,60.0,48.25000000000001,1.0,,20.354534,121.038,0.41853002
EMKAY.NS,Emkay Global Financial Services Limited,5577223168,212.96,4576070.641288249,Financial Services,Capital Markets,PASS,,30.0,45.0,30.0,80.0,75.0,48.25000000000001,1.0,,31.225807,23.429,0.06874
DMCC.NS,DMCC SPECIALITY CHEMICALS LIMITED,5345379328,213.98,5120854.41274465,Basic Materials,Chemicals,PASS,,36.666666666666664,45.0,36.666666666666664,65.0,75.0,48.25000000000001,1.0,,20.41794,16.885,0.07261
BHARATSE.NS,Bharat Seats Limited,9931881472,157.62,331299498.81583863,Consumer Cyclical,Auto Parts,PASS,,16.666666666666668,90.0,32.5,45.0,60.0,48.16666666666667,1.0,,24.51322,63.95,0.03281
BALAJITELE.NS,Balaji Telefilms Limited,11565239296,94.73,71524162.17900442,Communication Services,Entertainment,PASS,,36.666666666666664,53.33333333333333,63.33333333333333,40.0,50.0,48.16666666666667,1.0,,15.529509,3.918,-0.80373
KAJARIACER.NS,Kajaria Ceramics Limited,142373502976,893.9,263122882.1362264,Industrials,Building Products & Equipment,PASS,,50.0,32.5,12.5,90.0,70.0,48.125000000000014,1.0,,35.08242,9.676,0.13668999
INDOSTAR.NS,IndoStar Capital Finance Limited,30853617664,191.0,34097472.00888418,Financial Services,Credit Services,PASS,,43.33333333333333,65.0,70.0,10.0,50.0,48.08333333333334,1.0,,4.6871166,142.897,0.039690003
BALKRISIND.NS,Balkrishna Industries Limited,419498295296,2170.0,620054749.4492757,Consumer Cyclical,Auto Parts,PASS,,63.33333333333333,35.0,10.0,70.0,75.0,48.08333333333334,1.0,,31.96818,35.269,0.16359
SUMICHEM.NS,Sumitomo Chemical India Limited,188252815360,377.15,111429364.39190166,Basic Materials,Agricultural Inputs,PASS,,63.33333333333333,25.0,10.0,90.0,60.0,48.08333333333334,1.0,,35.446426,1.82,0.14569001
AWFIS.NS,Awfis Space Solutions Limited,19498358784,272.55,177633420.12852377,Industrials,Rental & Leasing Services,PASS,,43.33333333333333,95.0,32.5,10.0,50.0,48.083333333333336,1.0,,33.400734,290.895,0.10435
PTC.NS,PTC India Limited,46801874944,158.11,214870379.08241373,Utilities,Utilities - Independent Power Producers,PASS,,36.666666666666664,27.5,70.0,55.0,70.0,48.04166666666668,1.0,,5.5496664,32.871,0.050329998
GAIL.NS,GAIL (India) Limited,968969420800,147.37,2380559772.2276263,Utilities,Utilities - Regulated Gas,PASS,,30.0,30.0,50.0,80.0,70.0,48.000000000000014,1.0,,11.29272,25.373,0.04933
HONDAPOWER.NS,Honda India Power Products Limited,20251656192,1996.6,17022778.741304524,Industrials,Specialty Industrial Machinery,PASS,,43.33333333333333,32.5,30.0,90.0,50.0,47.95833333333334,1.0,,27.569733,0.008,0.096999995
PGIL.NS,Pearl Global Industries Limited,67802345472,1469.3,223025505.32386476,Consumer Cyclical,Apparel Manufacturing,PASS,,36.666666666666664,62.5,23.333333333333336,55.0,75.0,47.95833333333334,1.0,,25.836119,58.681,0.06289
VGUARD.NS,V-Guard Industries Limited,140721143808,322.5,47580927.64697876,Industrials,Electrical Equipment & Parts,PASS,,36.666666666666664,45.0,10.0,90.0,75.0,47.91666666666667,1.0,,49.38744,6.884,0.06888
AVL.NS,Aditya Vision Limited,57167003648,442.5,83965599.62843934,Consumer Cyclical,Specialty Retail,PASS,,36.666666666666664,85.0,12.5,45.0,60.0,47.91666666666667,1.0,,51.633606,64.573,0.065749995
MOREPENLAB.NS,Morepen Laboratories Limited,20666126336,37.66,441015896.0050691,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,36.666666666666664,45.0,27.5,80.0,60.0,47.91666666666667,1.0,,20.922222,13.239,0.07422
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,15199421440,241.0,6865938.335698954,Basic Materials,Paper & Paper Products,PASS,,30.0,27.5,47.5,90.0,60.0,47.875000000000014,1.0,,17.363111,3.807,0.03477
SARDAEN.NS,Sarda Energy & Minerals Limited,182833020928,518.85,349744135.9256877,Basic Materials,Steel,PASS,,76.66666666666667,17.5,36.666666666666664,55.0,60.0,47.87500000000001,1.0,,17.31809,37.709,0.17232999
WINDMACHIN.NS,Windsor Machines Limited,20506482688,233.5,10311774.141184488,Industrials,Specialty Industrial Machinery,PASS,,10.0,73.33333333333333,20.0,90.0,50.0,47.83333333333334,1.0,,,5.437,-0.01609
MANKIND.NS,Mankind Pharma Limited,875022843904,2117.8,1127082321.05319,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,63.33333333333333,50.0,12.5,55.0,60.0,47.83333333333334,1.0,,49.055775,53.892,0.19534001
PARADEEP.NS,Paradeep Phosphates Limited,112984113152,108.83,682647120.3423429,Basic Materials,Agricultural Inputs,PASS,,36.666666666666664,62.5,50.0,35.0,60.0,47.79166666666667,1.0,,10.732741,87.038,0.06987
KPRMILL.NS,K.P.R. Mill Limited,278950379520,814.4,850738270.0329651,Consumer Cyclical,Textile Manufacturing,PASS,,56.66666666666667,22.5,12.5,90.0,75.0,47.79166666666667,1.0,,33.011757,6.46,0.16375999
TEGA.NS,Tega Industries Limited,131240574976,1746.9,160348366.8468587,Industrials,Specialty Industrial Machinery,PASS,,50.0,45.0,10.0,80.0,60.0,47.750000000000014,1.0,,57.882706,20.696,0.055040002
THEJO.NS,Thejo Engineering Limited,17035677696,1570.7,12014658.679996746,Industrials,Specialty Industrial Machinery,PASS,,50.0,45.0,10.0,80.0,60.0,47.750000000000014,1.0,,34.989975,11.289,0.08686
VEDL.NS,Vedanta Limited,2702695464960,691.55,9390966721.483736,Basic Materials,Other Industrial Metals & Mining,PASS,,70.0,35.0,42.5,35.0,60.0,47.75000000000001,1.0,,19.21506,190.255,0.23682
AWHCL.NS,Antony Waste Handling Cell Limited,12903439360,454.8,62456719.06501668,Industrials,Waste Management,PASS,,50.0,45.0,50.0,45.0,50.0,47.75000000000001,1.0,,15.564682,54.786,0.07883
SHADOWFAX.NS,Shadowfax Technologies Limited,61686816768,106.7,283849497.8532476,Industrials,Integrated Freight & Logistics,PASS,,16.666666666666668,100.0,27.5,40.0,50.0,47.66666666666668,1.0,,355.66666,21.259,0.02949
ANURAS.NS,Anupam Rasayan India Limited,139710840832,1225.6,379061039.89335126,Basic Materials,Specialty Chemicals,PASS,,56.66666666666667,60.0,17.5,45.0,60.0,47.66666666666668,1.0,,79.37824,37.505,0.1815
IONEXCHANG.NS,ION Exchange (India) Limited,41280360448,335.45,122120950.85115255,Industrials,Pollution & Treatment Controls,PASS,,36.666666666666664,50.0,30.0,70.0,60.0,47.66666666666667,1.0,,21.867666,32.485,0.05539
DELHIVERY.NS,Delhivery Limited,300898287616,400.65,922234479.4027344,Industrials,Integrated Freight & Logistics,PASS,,16.666666666666668,80.0,37.5,55.0,50.0,47.66666666666667,1.0,,198.34158,17.226,0.00791
KILITCH.NS,Kilitch Drugs (India) Limited,5423846912,309.7,7154512.045778402,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,50.0,52.5,30.0,55.0,50.0,47.62500000000001,1.0,,19.738688,31.651,0.096920006
KIRLOSIND.NS,Kirloskar Industries Limited,28307593216,2690.0,13137035.273470052,Industrials,Metal Fabrication,PASS,,36.666666666666664,32.5,56.66666666666667,65.0,60.0,47.62500000000001,1.0,,17.408749,14.61,0.07599
KRSNAA.NS,Krsnaa Diagnostics Limited,19268571136,594.0,47649984.28883056,Healthcare,Diagnostics & Research,PASS,,63.33333333333333,35.0,30.0,55.0,60.0,47.583333333333336,1.0,,24.294477,30.959,0.13126999
JUBLPHARMA.NS,Jubilant Pharmova Limited,130791825408,825.25,140175661.28898722,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,43.33333333333333,55.0,30.0,55.0,60.0,47.583333333333336,1.0,,30.262192,43.867,0.07953
SOLEX.NS,Solex Energy Limited,9774092288,904.8,66979057.21918335,Technology,Solar,PASS,,36.666666666666664,77.5,30.0,35.0,60.0,47.54166666666667,1.0,,17.020315,155.692,0.06637
5PAISA.NS,5Paisa Capital Limited,9320860672,298.25,20254926.899224855,Financial Services,Capital Markets,PASS,,56.66666666666667,37.5,40.0,55.0,50.0,47.54166666666667,1.0,,21.472282,46.389,0.23244
SAMMAANCAP.NS,Sammaan Capital Limited,113152983040,138.69,1217165380.2374873,Financial Services,Mortgage Finance,PASS,,70.0,40.0,70.0,0.0,60.0,47.500000000000014,1.0,,7.5498095,203.545,0.57756
GULPOLY.NS,Gulshan Polyols Limited,9705671680,155.5,31071388.74839096,Basic Materials,Chemicals,PASS,,36.666666666666664,55.0,57.5,35.0,60.0,47.41666666666667,1.0,,12.683523,70.759,0.11688
NIITLTD.NS,NIIT Limited,8511710208,62.41,27977600.039209113,Consumer Defensive,Education & Training Services,PASS,,16.666666666666668,27.5,56.66666666666667,90.0,70.0,47.375000000000014,1.0,,37.371258,0.638,-0.08396
ALLTIME.NS,All Time Plastics Limited,12839525376,196.0,23450099.35115916,Consumer Defensive,Household & Personal Products,PASS,,43.33333333333333,50.0,30.0,65.0,50.0,47.333333333333336,1.0,,35.963303,22.351,0.1008
TEXRAIL.NS,Texmaco Rail & Engineering Limited,36499656704,89.69,320877259.7655108,Industrials,Railroads,PASS,,36.666666666666664,55.0,36.666666666666664,55.0,60.0,47.25000000000001,1.0,,20.33787,31.207,0.073920004
DVL.NS,Dhunseri Ventures Limited,7582610944,216.0,4197616.734270732,Financial Services,Capital Markets,PASS,,3.333333333333333,27.5,80.0,80.0,75.0,47.20833333333334,1.0,,,16.554,-0.33536
MIDWESTLTD.NS,Midwest Limited,41541545984,1148.8,82132360.5894694,Basic Materials,Building Materials,PASS,,76.66666666666667,50.0,12.5,40.0,50.0,47.16666666666668,1.0,,35.621708,34.016,0.17011
BEML.NS,BEML Limited,125405274112,1505.3,481032490.49467367,Industrials,Conglomerates,PASS,,23.333333333333336,63.33333333333333,10.0,80.0,75.0,47.16666666666667,1.0,,50.344482,23.787,-0.01629
IFCI.NS,IFCI Limited,149436792832,55.38,2032981833.581238,Financial Services,Credit Services,PASS,,36.666666666666664,60.0,30.0,60.0,50.0,47.16666666666667,1.0,,37.19463,22.625,0.03145
DHUNINV.NS,Dhunseri Investments Limited,5182601216,850.0,1128479.516821289,Financial Services,Capital Markets,PASS,,3.333333333333333,33.333333333333336,80.0,80.0,60.0,47.16666666666667,1.0,,,15.416,-0.47463
PARAGMILK.NS,Parag Milk Foods Limited,23523878912,197.34,191356737.21136677,Consumer Defensive,Packaged Foods,PASS,,36.666666666666664,62.5,36.666666666666664,45.0,60.0,47.12500000000001,1.0,,19.404129,45.112,0.05835
PETRONET.NS,Petronet LNG Limited,427125047296,284.75,1403408217.8381104,Energy,Oil & Gas Refining & Marketing,PASS,,36.666666666666664,25.0,43.33333333333333,80.0,70.0,47.08333333333334,1.0,,11.742268,11.871,0.10228
GEOJITFSL.NS,Geojit Financial Services Limited,15982531584,57.26,23644780.110292688,Financial Services,Capital Markets,PASS,,43.33333333333333,25.0,50.0,65.0,70.0,47.083333333333336,1.0,,17.092537,10.436,0.16063
HEIDELBERG.NS,HeidelbergCement India Limited,33843423232,149.0,15178943.887352498,Basic Materials,Building Materials,PASS,,36.666666666666664,37.5,42.5,75.0,50.0,47.04166666666667,1.0,,24.227642,5.868,0.04401
BLUESTARCO.NS,Blue Star Limited,373887467520,1818.6,1021504813.119279,Industrials,Building Products & Equipment,PASS,,36.666666666666664,57.5,10.0,70.0,75.0,47.04166666666667,1.0,,75.74344,33.084,0.05978
COROMANDEL.NS,Coromandel International Limited,585693790208,1987.3,662587891.6496135,Basic Materials,Agricultural Inputs,PASS,,36.666666666666664,50.0,16.666666666666668,80.0,60.0,47.000000000000014,1.0,,24.444035,11.599,0.07439
MAXESTATES.NS,Max Estates Limited,58897584128,360.35,45018295.78270467,Real Estate,Real Estate - Development,PASS,,83.33333333333334,55.0,16.666666666666668,20.0,50.0,46.91666666666668,1.0,,119.3212,69.537,0.23211001
DHAMPURSUG.NS,Dhampur Sugar Mills Limited,7530935296,117.11,53274477.39540888,Consumer Defensive,Confectioners,PASS,,36.666666666666664,45.0,62.5,45.0,50.0,46.91666666666667,1.0,,11.153334,44.818,0.08757
ASIANPAINT.NS,Asian Paints Limited,2094720221184,2185.2,2702532032.671509,Basic Materials,Specialty Chemicals,PASS,,56.66666666666667,35.0,10.0,80.0,60.0,46.91666666666667,1.0,,54.358208,17.609,0.16554001
PRECAM.NS,Precision Camshafts Limited,11198830592,117.9,42728703.67216746,Consumer Cyclical,Auto Parts,PASS,,36.666666666666664,20.0,43.33333333333333,90.0,60.0,46.83333333333334,1.0,,13.709302,8.02,0.0233
ELECTCAST.NS,Electrosteel Castings Limited,43860193280,70.95,193859287.32808736,Industrials,Building Products & Equipment,PASS,,23.333333333333336,50.0,50.0,55.0,75.0,46.83333333333334,1.0,,13.966535,37.702,-0.00714
ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,64083496960,1253.0,55896861.75024414,Basic Materials,Specialty Chemicals,PASS,,56.66666666666667,12.5,10.0,100.0,75.0,46.79166666666667,1.0,,35.515873,,0.13975
NCLIND.NS,NCL Industries Limited,7759653888,171.54,19351213.53234253,Basic Materials,Building Materials,PASS,,43.33333333333333,27.5,62.5,45.0,75.0,46.708333333333336,1.0,,12.85907,35.688,0.083380006
RAJRATAN.NS,Rajratan Global Wire Limited,18646843392,367.0,37151141.52658081,Basic Materials,Steel,PASS,,43.33333333333333,57.5,42.5,35.0,60.0,46.708333333333336,1.0,,26.690908,61.82,0.110769995
MOSCHIP.NS,Moschip Technologies Limited,31800551424,164.8,352122668.5435994,Technology,Semiconductor Equipment & Materials,PASS,,36.666666666666664,70.0,10.0,65.0,50.0,46.66666666666667,1.0,,91.55556,13.098,0.072680004
DHARMAJ.NS,Dharmaj Crop Guard Limited,8136023040,240.73,11514866.578501891,Basic Materials,Agricultural Inputs,PASS,,30.0,52.5,50.0,55.0,50.0,46.62500000000001,1.0,,16.893333,31.256,0.0128999995
PREMEXPLN.NS,Premier Explosives Limited,23659644928,439.9,138332286.43499452,Basic Materials,Specialty Chemicals,PASS,,50.0,52.5,10.0,65.0,60.0,46.62500000000001,1.0,,55.125313,10.097,0.10602
CHEMCON.NS,Chemcon Speciality Chemicals Limited,5494604800,150.0,5757737.77563324,Basic Materials,Specialty Chemicals,PASS,,50.0,15.0,36.666666666666664,90.0,50.0,46.58333333333334,1.0,,25.951555,0.051,0.06677
AMBER.NS,Amber Enterprises India Limited,225983299584,6421.5,2820101738.2166667,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,30.0,100.0,10.0,35.0,50.0,46.50000000000001,1.0,,138.36458,74.27,0.05263
MINDACORP.NS,Minda Corporation Limited,112067100672,476.15,138150978.3465749,Consumer Cyclical,Auto Parts,PASS,,36.666666666666664,75.0,17.5,45.0,60.0,46.41666666666667,1.0,,39.613144,62.969,0.08063
ACI.NS,Archean Chemical Industries Limited,71729324032,581.0,82229810.5387024,Basic Materials,Chemicals,PASS,,63.33333333333333,15.0,16.666666666666668,80.0,75.0,46.41666666666667,1.0,,49.070946,14.782,0.12097
SANOFI.NS,Sanofi India Limited,80064200704,3472.6,71730460.59416504,Healthcare,Drug Manufacturers - General,PASS,,70.0,5.0,23.333333333333336,90.0,50.0,46.41666666666667,1.0,,24.489422,2.376,0.19247
BHAGERIA.NS,Bhageria Industries Limited,6347500544,145.01,7789347.472632345,Basic Materials,Specialty Chemicals,PASS,,30.0,27.5,50.0,80.0,60.0,46.375000000000014,1.0,,12.653577,12.876,0.047930002
ADVANCE.NS,Advance Agrolife Limited,6367500800,99.05,89939308.23220444,Basic Materials,Agricultural Inputs,PASS,,30.0,67.5,30.0,55.0,50.0,46.37500000000001,1.0,,21.76923,46.503,0.04303
SIGACHI.NS,Sigachi Industries Limited,7098928128,18.56,132509010.47193985,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,23.333333333333336,50.0,40.0,70.0,60.0,46.33333333333334,1.0,,,32.202,0.017
AARTIIND.NS,Aarti Industries Limited,151612506112,417.5,683503493.7288727,Basic Materials,Specialty Chemicals,PASS,,43.33333333333333,60.0,37.5,35.0,60.0,46.333333333333336,1.0,,40.182865,69.555,0.08844
MEESHO.NS,Meesho Limited,609949646848,135.15,726432774.874707,Consumer Cyclical,Internet Retail,PASS,,3.333333333333333,90.0,50.0,40.0,50.0,46.333333333333336,1.0,,,8.629,-0.15630001
BANSALWIRE.NS,Bansal Wire Industries Limited,36930097152,235.7,15057896.329710389,Basic Materials,Steel,PASS,,36.666666666666664,62.5,27.5,55.0,50.0,46.29166666666667,1.0,,24.026503,44.37,0.06819
BDL.NS,Bharat Dynamics Limited,473048907776,1290.5,2288451927.2757974,Industrials,Aerospace & Defense,PASS,,50.0,25.0,10.0,90.0,75.0,46.250000000000014,1.0,,81.26574,0.029,0.01179
