symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,tech_trend,tech_momentum,tech_volume,tech_relative_strength,technical_score,tech_data_coverage
COCHINSHIP.NS,Cochin Shipyard Limited,357389238272,1358.1,1435019134.3288817,Industrials,Aerospace & Defense,PASS,,17.5,32.5,40.0,100.0,38.87500000000001,1.0
KIOCL.NS,KIOCL Limited,180562853888,297.1,60727709.59199015,Basic Materials,Steel,PASS,,17.5,32.5,40.0,100.0,38.87500000000001,1.0
NFL.NS,National Fertilizers Limited,33425106944,68.03,278839905.9170067,Basic Materials,Agricultural Inputs,PASS,,17.5,32.5,40.0,100.0,38.87500000000001,1.0
EXIDEIND.NS,Exide Industries Limited,249628917760,293.7,527909060.67696226,Consumer Cyclical,Auto Parts,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
63MOONS.NS,63 moons technologies limited,25611978752,555.8,128834958.07215169,Technology,Software - Application,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
VSTIND.NS,VST Industries Limited,36411195392,214.76,78860123.69429524,Consumer Defensive,Tobacco,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
WSTCSTPAPR.NS,West Coast Paper Mills Limited,25438736384,385.15,26717386.06829122,Basic Materials,Paper & Paper Products,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
HINDCOMPOS.NS,Hindustan Composites Limited,5708218368,386.5,1471227.1735880533,Consumer Cyclical,Auto Parts,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
EMKAY.NS,Emkay Global Financial Services Limited,5577223168,212.96,4576070.641288249,Financial Services,Capital Markets,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
ADFFOODS.NS,ADF Foods Limited,19774349312,179.99,60657922.612559,Consumer Defensive,Packaged Foods,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
NEULANDLAB.NS,Neuland Laboratories Limited,156669116416,12199.0,628127071.4666667,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
INNOVANA.NS,Innovana Thinklabs Limited,7540899840,365.0,4480433.844046021,Technology,Software - Application,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
AGI.NS,AGI Greenpac Limited,32943906816,509.2,126728982.62136027,Consumer Cyclical,Packaging & Containers,PASS,,35.0,27.5,16.666666666666668,100.0,38.83333333333334,1.0
JUBLCPL.NS,Jubilant Agri and Consumer Products Limited,24510672896,1617.6,13072670.50057373,Basic Materials,Specialty Chemicals,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
TIMETECHNO.NS,Time Technoplast Limited,79559213056,161.17,405279013.4338567,Consumer Cyclical,Packaging & Containers,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
GOPAL.NS,Gopal Snacks Limited,33505492992,268.8,26864577.089353435,Consumer Defensive,Packaged Foods,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
VINCOFE.NS,Vintage Coffee And Beverages Limited,17927792640,122.92,232056802.57398403,Consumer Defensive,Beverages - Non-Alcoholic,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
PATANJALI.NS,Patanjali Foods Limited,527938289664,483.75,1259314950.6365855,Consumer Defensive,Packaged Foods,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
ESCORTS.NS,Escorts Kubota Limited,341627600896,3105.0,459911703.9458415,Industrials,Farm & Heavy Construction Machinery,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
ROLEXRINGS.NS,Rolex Rings Limited,31212099584,114.61,155872834.124529,Industrials,Metal Fabrication,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
ANUP.NS,The Anup Engineering Limited,30324815872,1504.6,116728615.2575765,Industrials,Specialty Industrial Machinery,PASS,,35.0,27.5,16.666666666666668,100.0,38.83333333333334,1.0
SASKEN.NS,Sasken Technologies Limited,15297332224,1007.3,38033177.70912068,Technology,Information Technology Services,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
SMCGLOBAL.NS,SMC Global Securities Limited,13248738304,63.27,121032558.3520373,Financial Services,Capital Markets,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
GABRIEL.NS,Gabriel India Limited,119992958976,835.35,330274155.6331299,Consumer Cyclical,Auto Parts,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
ICIL.NS,Indo Count Industries Limited,45285122048,228.65,313172397.6589035,Consumer Cyclical,Textile Manufacturing,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
NDRAUTO.NS,Ndr Auto Components Limited,15342497792,643.15,26638408.38480021,Consumer Cyclical,Auto Parts,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
KALYANKJIL.NS,Kalyan Jewellers India Limited,389875957760,377.35,2966803161.1946383,Consumer Cyclical,Luxury Goods,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,39381487616,168.54,346756525.60717314,Technology,Solar,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
GOKEX.NS,Gokaldas Exports Limited,41721098240,569.65,1404911038.7207193,Consumer Cyclical,Apparel Manufacturing,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
VSSL.NS,Vardhman Special Steels Limited,22131351552,229.1,6244263.378732809,Basic Materials,Steel,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
NESCO.NS,Nesco Limited,71385735168,1011.9,54053702.05225016,Industrials,Conglomerates,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
EIMCOELECO.NS,Eimco Elecon (India) Limited,8495100416,1472.7,27758950.39210612,Industrials,Farm & Heavy Construction Machinery,PASS,,20.0,45.0,16.666666666666668,100.0,38.83333333333334,1.0
ASHAPURMIN.NS,Ashapura Minechem Limited,46401802240,485.75,499875244.3611053,Basic Materials,Other Industrial Metals & Mining,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
CYIENT.NS,Cyient Limited,95077998592,861.1,246787242.5854777,Industrials,Conglomerates,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
PVSL.NS,Popular Vehicles and Services Limited,6259034112,87.91,8512464.24113032,Consumer Cyclical,Auto & Truck Dealerships,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
BBL.NS,Bharat Bijlee Limited,26314573824,2327.3,84070868.36789551,Industrials,Electrical Equipment & Parts,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
AFFLE.NS,Affle 3i Limited,186055393280,1323.0,370618831.6435547,Communication Services,Advertising Agencies,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
KRSNAA.NS,Krsnaa Diagnostics Limited,19268571136,594.0,47649984.28883056,Healthcare,Diagnostics & Research,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,28675930112,212.85,407319710.14462584,Technology,Software - Infrastructure,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
SDBL.NS,Som Distilleries & Breweries Limited,15129673728,72.51,70594027.06159541,Consumer Defensive,Beverages - Brewers,PASS,,30.0,32.5,16.666666666666668,100.0,38.58333333333334,1.0
PREMEXPLN.NS,Premier Explosives Limited,23659644928,439.9,138332286.43499452,Basic Materials,Specialty Chemicals,PASS,,17.5,42.5,23.333333333333336,100.0,38.54166666666667,1.0
TSFINV.NS,TSF INVESTMENTS LIMITED,78753882112,356.85,39258814.036961876,Financial Services,Asset Management,PASS,,23.333333333333336,40.0,16.666666666666668,100.0,38.50000000000001,1.0
CARYSIL.NS,CARYSIL LIMITED,22252386304,782.1,112181307.27984415,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
GICRE.NS,General Insurance Corporation of India,624829530112,356.15,155992796.7436727,Financial Services,Insurance - Reinsurance,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
MAXHEALTH.NS,Max Healthcare Institute Limited,958122229760,983.8,3084845486.650059,Healthcare,Medical Care Facilities,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
GILLETTE.NS,Gillette India Limited,257830518784,7912.5,148174507.05488282,Consumer Defensive,Household & Personal Products,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
VRLLOG.NS,VRL Logistics Limited,44364021760,253.6,74084766.50413717,Industrials,Trucking,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
HONASA.NS,Honasa Consumer Limited,85797437440,263.6,413432083.99348956,Consumer Defensive,Household & Personal Products,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
NRAIL.NS,N R Agarwal Industries Limited,6820404224,400.75,3360683.0325683593,Basic Materials,Paper & Paper Products,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
KIRLPNU.NS,Kirloskar Pneumatic Company Limited,68576415744,1055.8,79315744.75321046,Industrials,Specialty Industrial Machinery,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
ADOR.NS,Ador Welding Limited,16362127360,940.2,12727280.770379638,Industrials,Specialty Industrial Machinery,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
RSWM.NS,RSWM Limited,6417133568,136.19,7234580.0781987505,Consumer Cyclical,Textile Manufacturing,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
DHANBANK.NS,Dhanlaxmi Bank Limited,9036490752,22.83,10782840.81155332,Financial Services,Banks - Regional,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
MANORAMA.NS,Manorama Industries Limited,74546094080,1248.5,142354206.74531657,Consumer Defensive,Packaged Foods,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
IOC.NS,Indian Oil Corporation Limited,2120303902720,150.15,3439788833.8018723,Energy,Oil & Gas Refining & Marketing,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
RML.NS,Rane (Madras) Limited,21006987264,760.1,25551472.547993977,Consumer Cyclical,Auto Parts,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
VIPIND.NS,VIP Industries Limited,47864233984,336.95,67993941.812147,Consumer Cyclical,Footwear & Accessories,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,15199421440,241.0,6865938.335698954,Basic Materials,Paper & Paper Products,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
ASIANTILES.NS,Asian Granito India Limited,14000008192,60.24,267805220.16671345,Industrials,Building Products & Equipment,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
JKTYRE.NS,JK Tyre & Industries Limited,117282938880,406.5,1087699110.629548,Consumer Cyclical,Auto Parts,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,406455910400,2399.3,170144242.17738444,Healthcare,Drug Manufacturers - General,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
WELENT.NS,Welspun Enterprises Limited,62742814720,458.6,70481864.39425151,Industrials,Engineering & Construction,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
TRIVENI.NS,Triveni Engineering & Industries Limited,75613249536,345.25,126301294.14222209,Consumer Defensive,Confectioners,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,7949554176,150.96,39345908.16380463,Consumer Defensive,Packaged Foods,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
ELDEHSG.NS,Eldeco Housing And Industries Limited,7936936960,802.5,2591205.975472005,Real Estate,Real Estate Services,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
IDBI.NS,IDBI Bank Limited,862641455104,80.22,2520951505.994751,Financial Services,Banks - Regional,PASS,,20.0,30.0,36.666666666666664,100.0,38.333333333333336,1.0
HNDFDS.NS,Hindustan Foods Limited,55615664128,465.25,23552948.5583903,Industrials,Conglomerates,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
NH.NS,Narayana Hrudayalaya Ltd.,335175680000,1650.3,528452861.56870526,Healthcare,Medical Care Facilities,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
LMW.NS,LMW Limited,146570756096,13720.0,59166499.56666667,Industrials,Specialty Industrial Machinery,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
GPTINFRA.NS,GPT Infraprojects Limited,12737552384,100.8,41552962.69824397,Industrials,Engineering & Construction,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
VIJAYA.NS,Vijaya Diagnostic Centre Limited,93821214720,911.8,92600762.27730305,Healthcare,Diagnostics & Research,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
ANDHRSUGAR.NS,The Andhra Sugars Limited,9524563968,70.2,12651599.864408875,Basic Materials,Chemicals,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
AVTNPL.NS,AVT Natural Products Limited,9212796928,59.99,4843247.98223025,Basic Materials,Specialty Chemicals,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
HEG.NS,HEG Limited,94028308480,487.25,1053540446.2178264,Industrials,Electrical Equipment & Parts,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
IMPAL.NS,India Motor Parts and Accessories Limited,12480000000,1000.0,2334653.661663818,Consumer Cyclical,Auto Parts,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
GATEWAY.NS,Gateway Distriparks Limited,26510546944,53.05,61482679.58386739,Industrials,Integrated Freight & Logistics,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
ASTRAZEN.NS,AstraZeneca Pharma India Limited,207912501248,8316.5,56182472.93333333,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
GOODLUCK.NS,Goodluck India Limited,33668417536,1011.7,116384134.20236613,Basic Materials,Steel,PASS,,25.0,37.5,16.666666666666668,100.0,38.333333333333336,1.0
AVANTEL.NS,Avantel Limited,35541483520,133.76,174443088.1861455,Technology,Communication Equipment,PASS,,22.5,40.0,16.666666666666668,100.0,38.20833333333334,1.0
FIEMIND.NS,Fiem Industries Limited,51402297344,1953.0,180134418.16363117,Consumer Cyclical,Auto Parts,PASS,,25.0,32.5,23.333333333333336,100.0,38.16666666666667,1.0
M&M.NS,Mahindra & Mahindra Limited,3505140531200,2920.0,9564352746.380754,Consumer Cyclical,Auto Manufacturers,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
THYROCARE.NS,Thyrocare Technologies Limited,56621772800,355.75,149007968.6399821,Healthcare,Diagnostics & Research,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
MARUTI.NS,Maruti Suzuki India Limited,3941979389952,12538.0,5702493499.366667,Consumer Cyclical,Auto Manufacturers,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
UNOMINDA.NS,UNO Minda Limited,583767949312,1011.0,1154724407.3204265,Consumer Cyclical,Auto Parts,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
GRAVITA.NS,Gravita India Limited,104120369152,1429.5,245657990.31530353,Industrials,Metal Fabrication,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
PGHL.NS,Procter & Gamble Health Limited,80196591616,4831.3,88696986.31302084,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
BIRLACORPN.NS,Birla Corporation Limited,59846610944,776.7,98912562.03447673,Basic Materials,Building Materials,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
KAJARIACER.NS,Kajaria Ceramics Limited,142373502976,893.9,263122882.1362264,Industrials,Building Products & Equipment,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
APOLLOTYRE.NS,Apollo Tyres Limited,252505407488,398.7,579970835.8832113,Consumer Cyclical,Auto Parts,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
WEL.NS,Wonder Electricals Limited,18211686400,135.9,10787089.166052246,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
SIGACHI.NS,Sigachi Industries Limited,7098928128,18.56,132509010.47193985,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,35.0,25.0,16.666666666666668,100.0,38.08333333333334,1.0
AMBUJACEM.NS,Ambuja Cements Limited,1065726640128,431.15,977134222.1386017,Basic Materials,Building Materials,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
SERVOTECH.NS,Servotech Renewable Power System Limited,15093221376,66.83,120485905.95812862,Industrials,Electrical Equipment & Parts,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
ACC.NS,ACC Limited,257061994496,1368.9,245639026.49453124,Basic Materials,Building Materials,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
GALAXYSURF.NS,Galaxy Surfactants Limited,63286730752,1785.0,30597476.39835205,Basic Materials,Specialty Chemicals,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
NAUKRI.NS,Info Edge (India) Limited,610657566720,943.1,2168930779.7923627,Communication Services,Internet Content & Information,PASS,,35.0,25.0,16.666666666666668,100.0,38.08333333333334,1.0
BOSCHLTD.NS,Bosch Limited,890521255936,30185.0,735543896.3333334,Consumer Cyclical,Auto Parts,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
TATAELXSI.NS,Tata Elxsi Limited,262892011520,4220.0,1345724465.856901,Technology,Software - Application,PASS,,35.0,25.0,16.666666666666668,100.0,38.08333333333334,1.0
KSOLVES.NS,Ksolves India Limited,6351259136,267.85,24513656.11352234,Technology,Software - Application,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
IFBAGRO.NS,IFB Agro Industries Limited,6579384832,699.65,23155988.319230143,Consumer Defensive,Beverages - Wineries & Distilleries,PASS,,35.0,25.0,16.666666666666668,100.0,38.08333333333334,1.0
KDDL.NS,KDDL Limited,26707886080,2171.5,47563142.57635091,Consumer Cyclical,Luxury Goods,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
CENTURYPLY.NS,Century Plyboards (India) Limited,145967661056,657.0,76089499.76657715,Basic Materials,Lumber & Wood Production,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
CAMPUS.NS,Campus Activewear Limited,71065706496,232.55,124354892.92358348,Consumer Cyclical,Footwear & Accessories,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
ORIENTCEM.NS,Orient Cement Limited,27565070336,134.1,63855231.9478363,Basic Materials,Building Materials,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
TATACOMM.NS,Tata Communications Limited,398885978112,1399.6,452320806.6932088,Communication Services,Telecom Services,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
PPLPHARMA.NS,Piramal Pharma Limited,184666505216,139.47,413734038.7685226,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
SHARDAMOTR.NS,Sharda Motor Industries Limited,44416339968,773.7,39890137.290793866,Consumer Cyclical,Auto Parts,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
CHOICEIN.NS,Choice International Limited,138919641088,622.95,442042375.56562096,Financial Services,Capital Markets,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
IEX.NS,Indian Energy Exchange Limited,106698252288,119.98,837456446.1868266,Financial Services,Capital Markets,PASS,,20.0,42.5,16.666666666666668,100.0,38.08333333333334,1.0
